,UID,State,Date Collected,Result,Waterbody,SITESAMP,Region,Province,Parameter
3577,1026,MI,7/13/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3578,1027,MI,7/13/2010,0.7,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3579,1027,MI,7/13/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3580,1027,MI,7/13/2010,0.00219125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3581,1027,MI,7/13/2010,0.28,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3582,1027,MI,7/13/2010,0.4325,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3583,1027,MI,7/13/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3584,1027,MI,7/13/2010,0.285,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3585,1028,MI,7/14/2010,1.26,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3586,1028,MI,7/14/2010,0.278,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3587,1028,MI,7/14/2010,0.28,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3588,1028,MI,7/14/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3589,1028,MI,7/14/2010,0.4275,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3590,1028,MI,7/14/2010,0.0030125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3591,1028,MI,7/14/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3592,1029,MI,7/13/2010,0.87,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3593,1029,MI,7/13/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3594,1029,MI,7/13/2010,0.28,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3595,1029,MI,7/13/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3596,1029,MI,7/13/2010,0.43625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3597,1029,MI,7/13/2010,0.283,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3598,1029,MI,7/13/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3599,1030,WI,7/27/2010,0.166,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3600,1030,WI,7/27/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3601,1030,WI,7/27/2010,0.166,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3602,1030,WI,7/27/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Kjeldahl Nitrogen (mg N/L)
3603,1030,WI,7/27/2010,0.0033,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3604,1030,WI,7/27/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3605,1030,WI,7/27/2010,0.166,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3606,1030,WI,7/27/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3607,1032,MI,7/29/2010,0.44,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3608,1032,MI,7/29/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3609,1032,MI,7/29/2010,0.327,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3610,1032,MI,7/29/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3611,1032,MI,7/29/2010,0.33,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3612,1032,MI,7/29/2010,0.00224,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3613,1032,MI,7/29/2010,0.45125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3614,1033,MI,7/30/2010,4.2,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3615,1033,MI,7/30/2010,0.01099,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3616,1033,MI,7/30/2010,0.429375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3617,1033,MI,7/30/2010,0.008,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3618,1033,MI,7/30/2010,0.099,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3619,1033,MI,7/30/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3620,1033,MI,7/30/2010,0.091,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3621,1034,MI,7/12/2010,0.23,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3622,1034,MI,7/12/2010,0.34125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3623,1034,MI,7/12/2010,0.00237875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3624,1034,MI,7/12/2010,0.01,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3625,1034,MI,7/12/2010,0.194,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3626,1034,MI,7/12/2010,0.184,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3627,1034,MI,7/12/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3628,1035,NY,7/14/2010,1.93,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3629,1035,NY,7/14/2010,0.004,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3630,1035,NY,7/14/2010,0.035,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3631,1035,NY,7/14/2010,0.161,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3632,1035,NY,7/14/2010,0.010075,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3633,1035,NY,7/14/2010,0.415,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3634,1035,NY,7/14/2010,0.196,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3635,1036,IN,8/13/2010,0.88,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3636,1036,IN,8/13/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3637,1036,IN,8/13/2010,0.4375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3638,1036,IN,8/13/2010,0.233,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3639,1036,IN,8/13/2010,0.003735,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3640,1036,IN,8/13/2010,0.235,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3641,1036,IN,8/13/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3642,1037,MI,8/3/2010,4.6,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3643,1037,MI,8/3/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3644,1037,MI,8/3/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3645,1037,MI,8/3/2010,0.32375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3646,1037,MI,8/3/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3647,1037,MI,8/3/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3648,1037,MI,8/3/2010,0.007396875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3649,1038,NY,7/13/2010,1.56,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3650,1038,NY,7/13/2010,0.03,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3651,1038,NY,7/13/2010,0.004,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3652,1038,NY,7/13/2010,0.196,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3653,1038,NY,7/13/2010,0.00716625,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3654,1038,NY,7/13/2010,0.166,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3655,1038,NY,7/13/2010,0.39875,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3656,1039,MI,7/27/2010,0.39,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3657,1039,MI,7/27/2010,0.235,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3658,1039,MI,7/27/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3659,1039,MI,7/27/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3660,1039,MI,7/27/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3661,1039,MI,7/27/2010,0.245,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3662,1039,MI,7/27/2010,0.3825,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3663,1040,PA,7/21/2010,26.35,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3664,1040,PA,7/21/2010,0.565,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3665,1040,PA,7/21/2010,0.0,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3666,1040,PA,7/21/2010,0.001,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3667,1040,PA,7/21/2010,0.0468975,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3668,1040,PA,7/21/2010,0.004,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3669,1040,PA,7/21/2010,0.001,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3670,1041,MI,8/3/2010,0.5,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3671,1041,MI,8/3/2010,0.40125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3672,1041,MI,8/3/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3673,1041,MI,8/3/2010,0.305,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3674,1041,MI,8/3/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3675,1041,MI,8/3/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3676,1041,MI,8/3/2010,0.308,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3677,1042,MI,7/27/2010,0.097,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3678,1042,MI,7/27/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3679,1042,MI,7/27/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3680,1042,MI,7/27/2010,0.0066625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3681,1042,MI,7/27/2010,0.4575,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3682,1042,MI,7/27/2010,0.09,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3683,1042,MI,7/27/2010,2.83536,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3684,1043,IL,8/16/2010,0.72,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3685,1043,IL,8/16/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3686,1043,IL,8/16/2010,0.245,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3687,1043,IL,8/16/2010,0.385,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3688,1043,IL,8/16/2010,0.243,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3689,1043,IL,8/16/2010,0.01271125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3690,1043,IL,8/16/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3691,1044,MI,7/29/2010,0.75,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3692,1044,MI,7/29/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3693,1044,MI,7/29/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3694,1044,MI,7/29/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3695,1044,MI,7/29/2010,0.43875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3696,1044,MI,7/29/2010,0.323,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3697,1044,MI,7/29/2010,0.318,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3698,1045,MI,8/3/2010,5.5,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3699,1045,MI,8/3/2010,0.009040625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3700,1045,MI,8/3/2010,0.3675,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3701,1045,MI,8/3/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3702,1045,MI,8/3/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3703,1045,MI,8/3/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3704,1045,MI,8/3/2010,0.001,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3705,1046,NY,6/13/2010,1.26,Lake Ontario,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3706,1046,NY,6/13/2010,0.36625,Lake Ontario,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3707,1046,NY,6/13/2010,0.001,Lake Ontario,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3708,1046,NY,6/13/2010,0.00741875,Lake Ontario,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3709,1046,NY,6/13/2010,0.188,Lake Ontario,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3710,1046,NY,6/13/2010,0.01,Lake Ontario,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3711,1046,NY,6/13/2010,0.198,Lake Ontario,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3712,1047,MI,8/2/2010,0.55,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3713,1047,MI,8/2/2010,0.007,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3714,1047,MI,8/2/2010,0.00206625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3715,1047,MI,8/2/2010,0.305,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3716,1047,MI,8/2/2010,0.312,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3717,1047,MI,8/2/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3718,1047,MI,8/2/2010,0.414375,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3719,1048,NY,6/14/2010,1.75,Lake Ontario,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3720,1048,NY,6/14/2010,0.00865625,Lake Ontario,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3721,1048,NY,6/14/2010,0.267,Lake Ontario,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3722,1048,NY,6/14/2010,0.277,Lake Ontario,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3723,1048,NY,6/14/2010,0.003,Lake Ontario,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3724,1048,NY,6/14/2010,0.44,Lake Ontario,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3725,1048,NY,6/14/2010,0.01,Lake Ontario,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3726,1049,MI,7/24/2010,2.22,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3727,1049,MI,7/24/2010,0.03179625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3728,1049,MI,7/24/2010,0.077,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3729,1049,MI,7/24/2010,0.009,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3730,1049,MI,7/24/2010,0.38,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3731,1049,MI,7/24/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3732,1049,MI,7/24/2010,0.068,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3733,1050,MI,7/23/2010,1.32,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3734,1050,MI,7/23/2010,0.01,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3735,1050,MI,7/23/2010,0.00850125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3736,1050,MI,7/23/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3737,1050,MI,7/23/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3738,1050,MI,7/23/2010,0.3375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3739,1050,MI,7/23/2010,0.002,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3740,1051,OH,7/27/2010,29.18,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3741,1051,OH,7/27/2010,0.005,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3742,1051,OH,7/27/2010,0.024,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3743,1051,OH,7/27/2010,0.9875,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3744,1051,OH,7/27/2010,0.0,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3745,1051,OH,7/27/2010,0.005,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3746,1051,OH,7/27/2010,0.1368275,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3747,1052,IN,8/14/2010,2.43,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3748,1052,IN,8/14/2010,0.3825,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3749,1052,IN,8/14/2010,0.00607375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3750,1052,IN,8/14/2010,0.187,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3751,1052,IN,8/14/2010,0.011,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3752,1052,IN,8/14/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3753,1052,IN,8/14/2010,0.198,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3754,1053,MI,7/16/2010,1.96,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3755,1053,MI,7/16/2010,0.01169125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3756,1053,MI,7/16/2010,0.106,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3757,1053,MI,7/16/2010,0.025,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3758,1053,MI,7/16/2010,0.081,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3759,1053,MI,7/16/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3760,1053,MI,7/16/2010,0.51875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3761,1054,MI,7/29/2010,0.91,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3762,1054,MI,7/29/2010,0.00221125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3763,1054,MI,7/29/2010,0.44625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3764,1054,MI,7/29/2010,0.012,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3765,1054,MI,7/29/2010,0.348,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3766,1054,MI,7/29/2010,0.336,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3767,1054,MI,7/29/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3768,1055,MI,7/24/2010,2.48,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3769,1055,MI,7/24/2010,0.047,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3770,1055,MI,7/24/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3771,1055,MI,7/24/2010,0.042,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3772,1055,MI,7/24/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3773,1055,MI,7/24/2010,0.00473625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3774,1055,MI,7/24/2010,0.3325,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3775,1056,PA,7/21/2010,9.97,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3776,1056,PA,7/21/2010,0.001,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3777,1056,PA,7/21/2010,0.02916375,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3778,1056,PA,7/21/2010,0.0,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3779,1056,PA,7/21/2010,0.003,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3780,1056,PA,7/21/2010,0.4775,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3781,1056,PA,7/21/2010,0.001,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3782,1057,MI,7/8/2010,0.78,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3783,1057,MI,7/8/2010,0.175,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
3784,1057,MI,7/8/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3785,1057,MI,7/8/2010,0.36,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
3786,1057,MI,7/8/2010,0.00522,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
3787,1057,MI,7/8/2010,0.187,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
3788,1057,MI,7/8/2010,0.012,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
3789,1058,MI,7/13/2010,2.31,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
3790,1058,MI,7/13/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
3791,1058,MI,7/13/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
